"","metric","value","shuffle"
"197","Mean Nodal Efficiency",0.0569787258844111,TRUE
"198","Mean Nodal Efficiency",0.0576619322158859,TRUE
"199","Mean Nodal Efficiency",0.0587670801372059,TRUE
"200","Mean Nodal Efficiency",0.0610716365307958,TRUE
"201","Mean Nodal Efficiency",0.0581794249610349,TRUE
"202","Mean Nodal Efficiency",0.0569305978262481,TRUE
"203","Mean Nodal Efficiency",0.059575325859147,TRUE
"204","Mean Nodal Efficiency",0.0597302796894155,TRUE
"205","Mean Nodal Efficiency",0.0606683395565475,TRUE
"206","Mean Nodal Efficiency",0.0576293050045187,TRUE
"207","Mean Nodal Efficiency",0.0600315874630966,TRUE
"208","Mean Nodal Efficiency",0.0582162355297246,TRUE
"209","Mean Nodal Efficiency",0.0577865325893346,TRUE
"210","Mean Nodal Efficiency",0.0580154408377742,TRUE
"211","Mean Nodal Efficiency",0.0578744272573519,TRUE
"212","Mean Nodal Efficiency",0.0584867055551422,TRUE
"213","Mean Nodal Efficiency",0.0586852823806464,TRUE
"214","Mean Nodal Efficiency",0.0597329885160337,TRUE
"215","Mean Nodal Efficiency",0.0601483284815019,TRUE
"216","Mean Nodal Efficiency",0.0588112194632195,TRUE
"217","Mean Nodal Efficiency",0.0591125803774483,TRUE
"218","Mean Nodal Efficiency",0.0571727565730592,TRUE
"219","Mean Nodal Efficiency",0.0585338226146063,TRUE
"220","Mean Nodal Efficiency",0.0596319481387636,TRUE
"221","Mean Nodal Efficiency",0.0596663316628317,TRUE
"222","Mean Nodal Efficiency",0.058604275780712,TRUE
"223","Mean Nodal Efficiency",0.0572651171862334,TRUE
"224","Mean Nodal Efficiency",0.0585370271798349,TRUE
"225","Mean Nodal Efficiency",0.0583703746983788,TRUE
"226","Mean Nodal Efficiency",0.057603147958353,TRUE
"227","Mean Nodal Efficiency",0.0546072954785626,TRUE
"228","Mean Nodal Efficiency",0.0589996522126663,TRUE
"229","Mean Nodal Efficiency",0.058935364801575,TRUE
"230","Mean Nodal Efficiency",0.0591933758226619,TRUE
"231","Mean Nodal Efficiency",0.0572792985957398,TRUE
"232","Mean Nodal Efficiency",0.0585858871943628,TRUE
"233","Mean Nodal Efficiency",0.0583715958153736,TRUE
"234","Mean Nodal Efficiency",0.0566574312264493,TRUE
"235","Mean Nodal Efficiency",0.0587607879305736,TRUE
"236","Mean Nodal Efficiency",0.0582942978941711,TRUE
